type,latitude,longitude,direction,mrm,id,jurisdiction,route,description,rtmp_url,ios_url,rtsp_url,image_url,active
Traffic Camera,36.68868,-78.88723,EB,4,86117,Salem,US-58,US-58 / EB / US-360 Split - South Boston,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS58US360BillTuckHwy,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS58US360BillTuckHwy/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS58US360BillTuckHwy,https://images.skyvdn.com/thumbs/SalemUS58US360BillTuckHwy.flv.png,1
Traffic Camera,36.64647,-79.82135,WB,1,c8372f00-de27-11e7-b16b-0123456789ab,Salem,US-58,US-58 / WB / Irisburg Rd (VA-650) SE of Martinsville,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS58IrisburgRoad,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS58IrisburgRoad/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS58IrisburgRoad,https://images.skyvdn.com/thumbs/SalemUS58IrisburgRoad.flv.png,1
Traffic Camera,36.54263,-79.4649,WB,2,86146,Salem,US-58,US-58 / WB / US-29 BUS SW of Danville,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS58US29Sydenham,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS58US29Sydenham/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS58US29Sydenham,https://images.skyvdn.com/thumbs/SalemUS58US29Sydenham.flv.png,1
Traffic Camera,37.36873,-79.17757,NB,2.3,86162,Salem,US-29 BUS,US-29 BUS / NB / NE corner of Candlers Mountain Rd cloverleaf,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS29CandlersMtn,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS29CandlersMtn/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS29CandlersMtn,https://images.skyvdn.com/thumbs/SalemUS29CandlersMtn.flv.png,1
Traffic Camera,37.41458,-79.13065,SB,6.8,86177,Salem,US-29 BUS,US-29 BUS / SB / North of Carter Glass Bridge,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS29BusCarterGlassBridge,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS29BusCarterGlassBridge/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS29BusCarterGlassBridge,https://images.skyvdn.com/thumbs/SalemUS29BusCarterGlassBridge.flv.png,1
Traffic Camera,37.19482,-80.40405,WB,2,86192,Salem,US-460,US-460 / WB / US-460 BUS Exit 5,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460US460BusRamble,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460US460BusRamble/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460US460BusRamble,https://images.skyvdn.com/thumbs/SalemUS460US460BusRamble.flv.png,0
Traffic Camera,37.21305,-80.43211,EB,1,86206,Salem,US-460,US-460 / EB / Southgate Dr,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460Southgate,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460Southgate/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460Southgate,https://images.skyvdn.com/thumbs/SalemUS460Southgate.flv.png,0
Traffic Camera,37.17339,-80.4169,EB,4,86220,Salem,US-460,US-460 / EB / North of Exit 4 Peppers Ferry Rd (VA-114),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460Soundwall,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460Soundwall/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460Soundwall,https://images.skyvdn.com/thumbs/SalemUS460Soundwall.flv.png,1
Traffic Camera,37.16932,-80.42151,EB,2,86232,Salem,US-460 BUS BLACKSBURG,US-460 / EB / Arbor Dr,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BusArbor,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BusArbor/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460BusArbor,https://images.skyvdn.com/thumbs/SalemUS460BusArbor.flv.png,1
Traffic Camera,37.16022,-80.42177,EB,3,86243,Salem,US-460 BUS BLACKSBURG,US-460 / EB / Spradlin Farm Dr,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BusSpradlinFarms,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BusSpradlinFarms/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460BusSpradlinFarms,https://images.skyvdn.com/thumbs/SalemUS460BusSpradlinFarms.flv.png,1
Traffic Camera,37.18813,-80.40682,Median,1,86258,Salem,US-460 BUS BLACKSBURG,US-460 BUS / Median / Yellow Sulpher Rd (VA-643),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BusYellowSulpher,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BusYellowSulpher/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460BusYellowSulpher,https://images.skyvdn.com/thumbs/SalemUS460BusYellowSulpher.flv.png,1
Traffic Camera,37.310423,-79.263244,WB,7,86270,Salem,US-460,US-460 / WB / US-460 BUS SW of Lynchburg,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460Timberlake,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460Timberlake/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460Timberlake,https://images.skyvdn.com/thumbs/SalemUS460Timberlake.flv.png,1
Traffic Camera,37.557179,-79.659219,NB,168,86284,Salem,I-81,I-81 / MM 168 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM168,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM168/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM168,https://images.skyvdn.com/thumbs/SalemI81MM168.flv.png,1
Traffic Camera,37.57394,-79.64709,NB,170,86300,Salem,I-81,I-81  /  MM 170  /  NB  /  I-81 MM 170,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM170,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM170/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM170,https://images.skyvdn.com/thumbs/SalemI81MM170.flv.png,1
Traffic Camera,37.6013,-79.62079,NB,172,86315,Salem,I-81,I-81  /  MM 172  /  NB  /  I-81 MM 172,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM172,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM172/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM172,https://images.skyvdn.com/thumbs/SalemI81MM172.flv.png,1
Traffic Camera,37.18838,-80.39677,WB,3,86345,Salem,US-460,US-460 / WB / VTTI,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BPVTTI,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS460BPVTTI/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS460BPVTTI,https://images.skyvdn.com/thumbs/SalemUS460BPVTTI.flv.png,1
Traffic Camera,37.25459,-79.95467,SB,4,86358,Salem,US-220,US-220 / SB / Colonial Ave Exit,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220Colonial,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220Colonial/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS220Colonial,https://images.skyvdn.com/thumbs/SalemUS220Colonial.flv.png,1
Traffic Camera,36.62251,-79.86032,SB,2,86372,Salem,US-220,US-220 / SB / US-58 at Greensboro Rd,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220US58,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220US58/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS220US58,https://images.skyvdn.com/thumbs/SalemUS220US58.flv.png,1
Traffic Camera,36.64842,-79.91569,SB,3,86383,Salem,US-220,US-220 / SB / US-58 at Philpott Hwy,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220BPUS58Bus,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220BPUS58Bus/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS220BPUS58Bus,https://images.skyvdn.com/thumbs/SalemUS220BPUS58Bus.flv.png,1
Traffic Camera,36.587,-79.8631,NB,1,86398,Salem,US-220,US-220 / NB / Soapstone Rd (VA-687),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220US220Bus,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220US220Bus/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS220US220Bus,https://images.skyvdn.com/thumbs/SalemUS220US220Bus.flv.png,1
Traffic Camera,37.337183,-80.009983,SB,143,86412,Salem,I-81,I-81  /  MM 143  /  SB  /  I-81 MM 143,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM143,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM143/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM143,https://images.skyvdn.com/thumbs/SalemI81MM143.flv.png,1
Traffic Camera,37.3438,-79.99489,NB,144.6,86424,Salem,I-81,I-81  /  MM 144.6  /  NB  /  I-81 MM 144.6,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM1446,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM1446/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM1446,https://images.skyvdn.com/thumbs/SalemI81MM1446.flv.png,1
Traffic Camera,37.3609,-79.9577,NB,146,86433,Salem,I-81,I-81 / MM 146 / NB / I-81 MM 146,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM146,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM146/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM146,https://images.skyvdn.com/thumbs/SalemI81MM146.flv.png,1
Traffic Camera,37.38533,-79.90583,NB,150,86447,Salem,I-81,I-81 / MM 150 / NB / I-81 MM 150,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM150,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM150/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM150,https://images.skyvdn.com/thumbs/SalemI81MM150.flv.png,1
Traffic Camera,37.468,-79.81245,NB,158,86463,Salem,I-81,I-81  /  MM 158  /  NB  /  I-81 MM 158,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM158,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM158/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM158,https://images.skyvdn.com/thumbs/SalemI81MM158.flv.png,1
Traffic Camera,37.48056,-79.78233,NB,159,86476,Salem,I-81,I-81  /  MM 159  /  NB  /  I-81 MM 159,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM159,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM159/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM159,https://images.skyvdn.com/thumbs/SalemI81MM159.flv.png,1
Traffic Camera,37.49248,-79.76263,NB,161,86491,Salem,I-81,I-81  /  MM 161  /  NB  /  I-81 MM 161,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM161,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM161/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM161,https://images.skyvdn.com/thumbs/SalemI81MM161.flv.png,1
Traffic Camera,37.49874,-79.749659,NB,162,86502,Salem,I-81,I-81  /  MM 162  /  NB  /  I-81 MM 162,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM162,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM162/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM162,https://images.skyvdn.com/thumbs/SalemI81MM162.flv.png,1
Traffic Camera,37.52134,-79.71471,NB,164,86515,Salem,I-81,I-81  /  MM 164  /  NB  /  I-81 MM 164,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM164,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM164/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM164,https://images.skyvdn.com/thumbs/SalemI81MM164.flv.png,1
Traffic Camera,37.22837,-80.24129,NB,128,86546,Salem,I-81,I-81  /  MM 128  /  NB  /  I-81 MM 128,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM128,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM128/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM128,https://images.skyvdn.com/thumbs/SalemI81MM128.flv.png,1
Traffic Camera,37.23446,-80.23619,NB,128.4,86561,Salem,I-81,I-81  /  MM 128.4  /  NB  /  I-81 MM 128.4,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM1284,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM1284/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM1284,https://images.skyvdn.com/thumbs/SalemI81MM1284.flv.png,1
Traffic Camera,37.24204,-80.21427,NB,129.7,86576,Salem,I-81,I-81  /  MM 129.7  /  NB  /  I-81 MM 129.7,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM1297,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM1297/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM1297,https://images.skyvdn.com/thumbs/SalemI81MM1297.flv.png,1
Traffic Camera,37.25995,-80.16985,SB,132,86591,Salem,I-81,I-81  /  MM 132  /  SB  /  I-81 MM 132,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM132,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM132/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM132,https://images.skyvdn.com/thumbs/SalemI81MM132.flv.png,1
Traffic Camera,37.277239,-80.137338,SB,134,86607,Salem,I-81,I-81  /  MM 134  /  SB  /  I-81 MM 134,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM134,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM134/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM134,https://images.skyvdn.com/thumbs/SalemI81MM134.flv.png,1
Traffic Camera,37.29458,-80.09491,NB,137,86619,Salem,I-81,I-81  /  MM 137  /  NB  /  I-81 MM 137,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM137,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM137/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM137,https://images.skyvdn.com/thumbs/SalemI81MM137.flv.png,1
Traffic Camera,37.2983,-80.08225,NB,138,86634,Salem,I-81,I-81  /  MM 138  /  NB  /  I-81 MM 138,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM138,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI81MM138/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI81MM138,https://images.skyvdn.com/thumbs/SalemI81MM138.flv.png,1
Traffic Camera,37.65239,-77.59769,WB,178.5,86647,Richmond,I-64,I-64  /  MM 178.5  /  WB  /  Short Pump West,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS064WB1785,http://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS064WB1785/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/RichmondCS064WB1785,https://images.skyvdn.com/thumbs/RichmondCS064WB1785.flv.png,1
Traffic Camera,37.19881,-77.42324,NB,66,86663,Richmond,I-85,I-85  /  MM 66  /  NB  /  Squirrel Level,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS085NB0660,http://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS085NB0660/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/RichmondCS085NB0660,https://images.skyvdn.com/thumbs/RichmondCS085NB0660.flv.png,0
Traffic Camera,37.515628,-77.223589,EB,203.4,86677,Richmond,I-64,I-64 EB MM 203.4 Near Bottoms Bridge,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS064EB2034,http://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS064EB2034/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/RichmondCS064EB2034,https://images.skyvdn.com/thumbs/RichmondCS064EB2034.flv.png,1
Traffic Camera,37.449713,-77.637498,SB,14.7,86690,Richmond,VA-288,VA-288 / SB / Genito Rd (VA-604),rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS288SB0147,http://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS288SB0147/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/RichmondCS288SB0147,https://images.skyvdn.com/thumbs/RichmondCS288SB0147.flv.png,1
Traffic Camera,37.93434,-77.468591,NB,104.4,86705,Richmond,I-95,I-95 NB MM 104.4 at Carmel Church Exit,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS095NB1044,http://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS095NB1044/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/RichmondCS095NB1044,https://images.skyvdn.com/thumbs/RichmondCS095NB1044.flv.png,1
Traffic Camera,37.302751,-77.392562,SB,55.6,86717,Richmond,I-95,I-95 / MM 55.6 / SB / South of Woods Edge Rd,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS095SB0576,http://s13.us-east-1.skyvdn.com:1935/rtplive/RichmondCS095SB0576/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/RichmondCS095SB0576,https://images.skyvdn.com/thumbs/RichmondCS095SB0576.flv.png,1
Traffic Camera,36.8371,-76.2874,Median,7.9,86731,Elizabeth River Crossings,I-264,I-264 @ I-464 / Toward Downtown Tunnel,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/HamptonRds1207,http://s13.us-east-1.skyvdn.com:1935/rtplive/HamptonRds1207/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/HamptonRds1207,https://images.skyvdn.com/thumbs/HamptonRds1207.flv.png,1
Traffic Camera,36.97049,-81.06737,NB,40,93878,Salem,I-77,I-77 / MM 40 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM40,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM40/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77MM40,https://images.skyvdn.com/thumbs/SalemI77MM40.flv.png,1
Traffic Camera,36.9835,-81.07257,NB,43,93879,Salem,I-77,I-77 / MM 43 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM43,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM43/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77MM43,https://images.skyvdn.com/thumbs/SalemI77MM43.flv.png,1
Traffic Camera,37.18323,-81.13396,SB,59.8,93880,Salem,I-77,I-77 / MM 59.8 / SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM598,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM598/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77MM598,https://images.skyvdn.com/thumbs/SalemI77MM598.flv.png,1
Traffic Camera,37.24134,-81.11209,SB,65.2,93881,Salem,I-77,I-77 / MM 65.2 / SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM652,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM652/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77MM652,https://images.skyvdn.com/thumbs/SalemI77MM652.flv.png,1
Traffic Camera,36.8696,-80.8725,SB,26,94881,Salem,I-77,I-77 / MM 26 / SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM26,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77MM26/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77MM26,https://images.skyvdn.com/thumbs/SalemI77MM26.flv.png,1
Traffic Camera,37.24349,-79.97158,SB,59.6,102036,Salem,None,US220 / SB / North of Franklin Rd,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220SBNofFranklinRd,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS220SBNofFranklinRd/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS220SBNofFranklinRd,https://images.skyvdn.com/thumbs/SalemUS220SBNofFranklinRd.flv.png,1
Traffic Camera,36.63236,-82.55235,NB,0,102037,Salem,None,US-23 / NB / US-58 / Weber City,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS23NB58WeberCity,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemUS23NB58WeberCity/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemUS23NB58WeberCity,https://images.skyvdn.com/thumbs/SalemUS23NB58WeberCity.flv.png,1
Traffic Camera,36.572251,-80.743743,NB,0.6,108632,Salem,I-77,I-77 / MM 0.6 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N006,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N006/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N006,https://images.skyvdn.com/thumbs/SalemI77N006.flv.png,1
Traffic Camera,36.580227,-80.742653,NB,1.2,108633,Salem,I-77,I-77 / MM 1.2 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0012,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0012/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0012,https://images.skyvdn.com/thumbs/SalemI77N0012.flv.png,1
Traffic Camera,36.58843,-80.74195,NB,1.9,108634,Salem,I-77,I-77 / MM 1.9 / Median,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77M0019,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77M0019/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77M0019,https://images.skyvdn.com/thumbs/SalemI77M0019.flv.png,1
Traffic Camera,36.599702,-80.739584,Median,2.7,108635,Salem,I-77,I-77 / MM 2.7 / Median,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77M0027,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77M0027/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77M0027,https://images.skyvdn.com/thumbs/SalemI77M0027.flv.png,1
Traffic Camera,36.606365,-80.736014,NB,3.1,108636,Salem,I-77,I-77 / MM 3.1 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0031,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0031/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0031,https://images.skyvdn.com/thumbs/SalemI77N0031.flv.png,1
Traffic Camera,36.607983,-80.737645,SB,3.3,108637,Salem,I-77,I-77 / MM 3.3 / SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77S0033,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77S0033/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77S0033,https://images.skyvdn.com/thumbs/SalemI77S0033.flv.png,1
Traffic Camera,36.620726,-80.738166,SB,4.3,108638,Salem,I-77,I-77 / MM 4.3 / SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77S0043,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77S0043/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77S0043,https://images.skyvdn.com/thumbs/SalemI77S0043.flv.png,1
Traffic Camera,36.63166,-80.726465,SB,5.3,108639,Salem,I-77,I-77 / MM 5.3 / SB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77S0053,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77S0053/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77S0053,https://images.skyvdn.com/thumbs/SalemI77S0053.flv.png,1
Traffic Camera,36.634697,-80.720405,NB,5.6,108640,Salem,I-77,I-77 / MM 5.6 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0056,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0056/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0056,https://images.skyvdn.com/thumbs/SalemI77N0056.flv.png,1
Traffic Camera,36.6446,-80.71044,NB,6.5,108641,Salem,I-77,I-77 / MM 6.5 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0065,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0065/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0065,https://images.skyvdn.com/thumbs/SalemI77N0065.flv.png,1
Traffic Camera,36.65588,-80.705665,NB,7.4,108642,Salem,I-77,I-77 / MM 7.4 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0074,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0074/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0074,https://images.skyvdn.com/thumbs/SalemI77N0074.flv.png,1
Traffic Camera,36.656376,-80.705364,NB,8.7,108643,Salem,I-77,I-77 / MM 8.7 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0087,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0087/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0087,https://images.skyvdn.com/thumbs/SalemI77N0087.flv.png,1
Traffic Camera,36.694262,-80.732817,NB,10.6,108644,Salem,I-77,I-77 / MM 10.6 / NB,rtmp://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0106,http://s13.us-east-1.skyvdn.com:1935/rtplive/SalemI77N0106/playlist.m3u8,rtsp://s13.us-east-1.skyvdn.com/rtplive/SalemI77N0106,https://images.skyvdn.com/thumbs/SalemI77N0106.flv.png,1
